playerID,year,tmID,pos,GP,G,A,Pts,PIM
dowelja01,2008,CHI,C,1.0,0.0,0.0,0.0,2.0
dowelja01,2009,CHI,C,3.0,1.0,1.0,2.0,5.0
dowelja01,2010,CHI,C,79.0,6.0,15.0,21.0,63.0
dowelja01,2011,DAL,C,52.0,2.0,5.0,7.0,53.0
downeaa01,2000,CHI,R,3.0,0.0,0.0,0.0,6.0
downeaa01,2001,CHI,R,36.0,1.0,0.0,1.0,76.0
downeaa01,2002,DAL,R,43.0,1.0,1.0,2.0,69.0
downeaa01,2003,DAL,R,37.0,1.0,1.0,2.0,77.0
downeaa01,2005,STL,R,17.0,2.0,0.0,2.0,45.0
downeaa01,2005,MTL,R,25.0,1.0,4.0,5.0,50.0
downeaa01,2006,MTL,R,21.0,1.0,0.0,1.0,48.0
downeaa01,2007,DET,R,56.0,0.0,3.0,3.0,116.0
downeaa01,2008,DET,R,4.0,1.0,1.0,2.0,7.0
downist01,2007,PHI,R,32.0,6.0,6.0,12.0,73.0
downist01,2008,PHI,R,6.0,0.0,0.0,0.0,11.0
downist01,2008,TBL,R,23.0,3.0,3.0,6.0,54.0
downist01,2009,TBL,R,79.0,22.0,24.0,46.0,208.0
downist01,2010,TBL,R,57.0,10.0,22.0,32.0,171.0
downist01,2011,TBL,R,55.0,12.0,16.0,28.0,121.0
downist01,2011,COL,R,20.0,2.0,11.0,13.0,16.0
drakeda01,2000,STL,L,82.0,12.0,29.0,41.0,71.0
drakeda01,2001,STL,L,80.0,11.0,15.0,26.0,87.0
drakeda01,2002,STL,L,80.0,20.0,10.0,30.0,66.0
drakeda01,2003,STL,L,79.0,13.0,22.0,35.0,65.0
drakeda01,2005,STL,L,62.0,2.0,24.0,26.0,59.0
drakeda01,2006,STL,R,60.0,6.0,6.0,12.0,38.0
drakeda01,2007,DET,R,65.0,3.0,3.0,6.0,41.0
drapekr01,2000,DET,C,75.0,8.0,17.0,25.0,38.0
drapekr01,2001,DET,R,82.0,15.0,15.0,30.0,56.0
drapekr01,2002,DET,C,82.0,14.0,21.0,35.0,82.0
drapekr01,2003,DET,C,67.0,24.0,16.0,40.0,31.0
drapekr01,2005,DET,R,80.0,10.0,22.0,32.0,58.0
drapekr01,2006,DET,C,81.0,14.0,15.0,29.0,58.0
drapekr01,2007,DET,C,65.0,9.0,8.0,17.0,68.0
drapekr01,2008,DET,C,79.0,7.0,10.0,17.0,40.0
drapekr01,2009,DET,C,81.0,7.0,15.0,22.0,28.0
drapekr01,2010,DET,C,47.0,6.0,5.0,11.0,12.0
drazeni01,2010,STL,C,3.0,0.0,0.0,0.0,0.0
drewida01,2008,LAK,D,17.0,0.0,3.0,3.0,18.0
drewida01,2009,LAK,D,42.0,1.0,7.0,8.0,14.0
drewida01,2010,LAK,D,38.0,0.0,5.0,5.0,19.0
drewida01,2011,LAK,D,9.0,2.0,0.0,2.0,2.0
drouije01,2008,EDM,G,10.0,0.0,1.0,1.0,0.0
drouije01,2009,EDM,G,48.0,0.0,3.0,3.0,8.0
drouije01,2011,AND,G,4.0,0.0,0.0,0.0,0.0
drukeha01,2000,VAN,C,55.0,15.0,15.0,30.0,14.0
drukeha01,2001,VAN,L,27.0,4.0,4.0,8.0,6.0
drukeha01,2002,VAN,C,3.0,1.0,1.0,2.0,0.0
drukeha01,2002,TOR,C,5.0,0.0,2.0,2.0,2.0
drukeha01,2002,CAR,C,14.0,0.0,1.0,1.0,2.0
drukeha01,2003,TOR,C,9.0,0.0,4.0,4.0,2.0
drulist01,2000,TBL,R,34.0,2.0,4.0,6.0,18.0
drurych01,2000,COL,L,71.0,24.0,41.0,65.0,47.0
drurych01,2001,COL,L,82.0,21.0,25.0,46.0,38.0
drurych01,2002,CAL,L,80.0,23.0,30.0,53.0,33.0
drurych01,2003,BUF,C,76.0,18.0,35.0,53.0,68.0
drurych01,2005,BUF,C,81.0,30.0,37.0,67.0,32.0
drurych01,2006,BUF,C,77.0,37.0,32.0,69.0,30.0
drurych01,2007,NYR,C,82.0,25.0,33.0,58.0,45.0
drurych01,2008,NYR,C,81.0,22.0,34.0,56.0,32.0
drurych01,2009,NYR,C,77.0,14.0,18.0,32.0,31.0
drurych01,2010,NYR,C,24.0,1.0,4.0,5.0,8.0
druryte01,2000,CBS,C,1.0,0.0,0.0,0.0,0.0
dubiewa01,2003,NYI,G,2.0,0.0,0.0,0.0,0.0
dubiewa01,2005,NYI,G,7.0,0.0,0.0,0.0,0.0
dubiewa01,2006,NYI,G,8.0,0.0,0.0,0.0,0.0
dubiewa01,2007,NYI,G,20.0,0.0,0.0,0.0,0.0
dubiewa01,2008,CBS,G,3.0,0.0,0.0,0.0,0.0
dubiewa01,2009,MIN,G,3.0,0.0,0.0,0.0,0.0
dubinbr01,2006,NYR,C,6.0,0.0,0.0,0.0,2.0
dubinbr01,2007,NYR,C,82.0,14.0,26.0,40.0,79.0
dubinbr01,2008,NYR,C,82.0,13.0,28.0,41.0,112.0
dubinbr01,2009,NYR,C,69.0,20.0,24.0,44.0,54.0
dubinbr01,2010,NYR,C,77.0,24.0,30.0,54.0,100.0
dubinbr01,2011,NYR,C,77.0,10.0,24.0,34.0,110.0
dubinst01,2000,CHI,C,60.0,6.0,4.0,10.0,33.0
dubinst01,2001,CHI,L,3.0,1.0,0.0,1.0,4.0
dubinst01,2001,NAS,L,26.0,5.0,2.0,7.0,10.0
dubinst01,2002,STL,C,28.0,0.0,6.0,6.0,4.0
dubnyde01,2009,EDM,G,19.0,0.0,0.0,0.0,0.0
dubnyde01,2010,EDM,G,35.0,0.0,0.0,0.0,2.0
dubnyde01,2011,EDM,G,47.0,0.0,1.0,1.0,0.0
ducheje01,2009,PHI,G,1.0,0.0,0.0,0.0,0.0
duchema01,2009,COL,C,81.0,24.0,31.0,55.0,16.0
duchema01,2010,COL,C,80.0,27.0,40.0,67.0,33.0
duchema01,2011,COL,C,58.0,14.0,14.0,28.0,8.0
duchest01,2000,DET,D,54.0,6.0,19.0,25.0,48.0
duchest01,2001,DET,D,64.0,3.0,15.0,18.0,28.0
ducomi01,2009,FLO,L,10.0,0.0,0.0,0.0,50.0
ducomi01,2010,FLO,L,2.0,0.0,0.0,0.0,10.0
ducomi01,2011,VAN,L,6.0,0.0,2.0,2.0,5.0
dumonga01,2011,MTL,C,3.0,0.0,0.0,0.0,0.0
dumonjp01,2000,BUF,L,79.0,23.0,28.0,51.0,54.0
dumonjp01,2001,BUF,L,76.0,23.0,21.0,44.0,42.0
dumonjp01,2002,BUF,R,76.0,14.0,21.0,35.0,44.0
dumonjp01,2003,BUF,R,77.0,22.0,31.0,53.0,40.0
dumonjp01,2005,BUF,R,54.0,20.0,20.0,40.0,38.0
dumonjp01,2006,NAS,R,82.0,21.0,45.0,66.0,28.0
dumonjp01,2007,NAS,R,80.0,29.0,43.0,72.0,34.0
dumonjp01,2008,NAS,R,82.0,16.0,49.0,65.0,20.0
dumonjp01,2009,NAS,R,74.0,17.0,28.0,45.0,20.0
dumonjp01,2010,NAS,R,70.0,10.0,9.0,19.0,16.0
dunhami01,2000,NAS,G,48.0,0.0,0.0,0.0,2.0
dunhami01,2001,NAS,G,58.0,0.0,2.0,2.0,2.0
dunhami01,2002,NAS,G,15.0,0.0,0.0,0.0,0.0
dunhami01,2002,NYR,G,43.0,0.0,1.0,1.0,0.0
dunhami01,2003,NYR,G,57.0,0.0,0.0,0.0,0.0
dunhami01,2005,ATL,G,17.0,0.0,0.0,0.0,0.0
dunhami01,2006,NYI,G,19.0,0.0,1.0,1.0,0.0
duponbr01,2010,NYR,C,1.0,0.0,0.0,0.0,0.0
duponmi01,2001,CAL,D,2.0,0.0,0.0,0.0,2.0
duponmi01,2002,CAL,D,16.0,1.0,2.0,3.0,4.0
duponmi01,2006,PIT,D,3.0,0.0,1.0,1.0,4.0
duponmi01,2007,STL,D,2.0,0.0,0.0,0.0,2.0
dupuipa01,2000,MIN,L,4.0,1.0,0.0,1.0,4.0
dupuipa01,2001,MIN,R,76.0,15.0,12.0,27.0,16.0
dupuipa01,2002,MIN,R,80.0,20.0,28.0,48.0,44.0
dupuipa01,2003,MIN,L,59.0,11.0,15.0,26.0,20.0
dupuipa01,2005,MIN,R,67.0,10.0,16.0,26.0,40.0
dupuipa01,2006,MIN,L,48.0,10.0,3.0,13.0,38.0
dupuipa01,2006,NYR,L,6.0,1.0,0.0,1.0,0.0
dupuipa01,2006,ATL,L,17.0,3.0,2.0,5.0,4.0
dupuipa01,2007,ATL,L,62.0,10.0,5.0,15.0,24.0
dupuipa01,2007,PIT,L,16.0,2.0,10.0,12.0,8.0
dupuipa01,2008,PIT,L,71.0,12.0,16.0,28.0,30.0
dupuipa01,2009,PIT,L,81.0,18.0,20.0,38.0,16.0
dupuipa01,2010,PIT,L,81.0,17.0,20.0,37.0,59.0
dupuipa01,2011,PIT,L,82.0,25.0,34.0,59.0,34.0
dupuiph01,2008,COL,C,8.0,0.0,0.0,0.0,4.0
dupuiph01,2009,COL,C,4.0,0.0,1.0,1.0,2.0
dupuiph01,2010,COL,C,74.0,6.0,11.0,17.0,40.0
dupuiph01,2011,TOR,C,30.0,0.0,0.0,0.0,16.0
durnoch01,2008,COL,L,2.0,0.0,0.0,0.0,0.0
durnoch01,2009,COL,L,41.0,4.0,4.0,8.0,47.0
dusabbe01,2003,NYR,C,3.0,0.0,0.0,0.0,2.0
dvorara01,2000,NYR,R,82.0,31.0,36.0,67.0,20.0
dvorara01,2001,NYR,R,65.0,17.0,20.0,37.0,14.0
dvorara01,2002,NYR,R,63.0,6.0,21.0,27.0,16.0
dvorara01,2002,EDM,R,12.0,4.0,4.0,8.0,14.0
dvorara01,2003,EDM,R,78.0,15.0,35.0,50.0,26.0
dvorara01,2005,EDM,R,64.0,8.0,20.0,28.0,26.0
dvorara01,2006,STL,R,82.0,10.0,27.0,37.0,48.0
dvorara01,2007,FLO,R,67.0,8.0,9.0,17.0,16.0
dvorara01,2008,FLO,R,81.0,15.0,21.0,36.0,42.0
dvorara01,2009,FLO,R,76.0,14.0,18.0,32.0,20.0
dvorara01,2010,FLO,R,53.0,7.0,14.0,21.0,20.0
dvorara01,2010,ATL,R,13.0,0.0,1.0,1.0,4.0
dvorara01,2011,DAL,R,73.0,4.0,17.0,21.0,12.0
dwyergo01,2000,TBL,L,28.0,0.0,1.0,1.0,96.0
dwyergo01,2001,TBL,L,26.0,0.0,2.0,2.0,60.0
dwyergo01,2002,NYR,L,17.0,0.0,1.0,1.0,50.0
dwyergo01,2002,MTL,L,11.0,0.0,0.0,0.0,46.0
dwyergo01,2003,MTL,L,2.0,0.0,0.0,0.0,7.0
dwyerpa01,2008,CAR,R,13.0,1.0,0.0,1.0,0.0
dwyerpa01,2009,CAR,R,58.0,7.0,5.0,12.0,6.0
dwyerpa01,2010,CAR,R,80.0,8.0,10.0,18.0,12.0
dwyerpa01,2011,CAR,R,73.0,5.0,7.0,12.0,23.0
dykhuka01,2000,MTL,D,67.0,8.0,9.0,17.0,44.0
dykhuka01,2001,MTL,D,80.0,5.0,7.0,12.0,32.0
dykhuka01,2002,MTL,D,65.0,1.0,4.0,5.0,34.0
dykhuka01,2003,MTL,D,9.0,0.0,0.0,0.0,2.0
eagerbe01,2005,PHI,L,25.0,3.0,5.0,8.0,18.0
eagerbe01,2006,PHI,L,63.0,6.0,5.0,11.0,233.0
eagerbe01,2007,PHI,L,23.0,0.0,0.0,0.0,62.0
eagerbe01,2007,CHI,L,9.0,0.0,2.0,2.0,27.0
eagerbe01,2008,CHI,L,75.0,11.0,4.0,15.0,161.0
eagerbe01,2009,CHI,L,60.0,7.0,9.0,16.0,120.0
eagerbe01,2010,ATL,L,34.0,3.0,7.0,10.0,77.0
eagerbe01,2010,SJS,L,34.0,4.0,3.0,7.0,43.0
eagerbe01,2011,EDM,L,63.0,8.0,5.0,13.0,107.0
eakinco01,2011,WAS,C,30.0,4.0,4.0,8.0,4.0
eakinda01,2000,CAL,D,17.0,0.0,1.0,1.0,11.0
eakinda01,2001,CAL,D,3.0,0.0,0.0,0.0,4.0
earlro01,2007,TOR,L,9.0,0.0,1.0,1.0,0.0
earlro01,2009,MIN,L,32.0,6.0,0.0,6.0,6.0
earlro01,2010,MIN,L,6.0,0.0,0.0,0.0,0.0
eastwmi01,2000,STL,C,77.0,6.0,17.0,23.0,28.0
eastwmi01,2001,STL,C,71.0,7.0,10.0,17.0,41.0
eastwmi01,2002,STL,C,17.0,1.0,3.0,4.0,8.0
eastwmi01,2002,CHI,C,53.0,2.0,10.0,12.0,24.0
eastwmi01,2003,PIT,C,82.0,4.0,15.0,19.0,40.0
eatonma01,2000,NAS,D,34.0,3.0,8.0,11.0,14.0
eatonma01,2001,NAS,D,58.0,3.0,5.0,8.0,24.0
eatonma01,2002,NAS,D,50.0,2.0,7.0,9.0,22.0
eatonma01,2003,NAS,D,75.0,4.0,9.0,13.0,26.0
eatonma01,2005,NAS,D,69.0,3.0,1.0,4.0,44.0
eatonma01,2006,PIT,D,35.0,0.0,3.0,3.0,16.0
eatonma01,2007,PIT,D,36.0,0.0,3.0,3.0,4.0
eatonma01,2008,PIT,D,68.0,4.0,5.0,9.0,36.0
eatonma01,2009,PIT,D,79.0,3.0,13.0,16.0,26.0
eatonma01,2010,NYI,D,34.0,0.0,3.0,3.0,8.0
eatonma01,2011,NYI,D,62.0,1.0,3.0,4.0,10.0
eavespa01,2005,OTT,R,58.0,20.0,9.0,29.0,22.0
eavespa01,2006,OTT,R,73.0,14.0,18.0,32.0,36.0
eavespa01,2007,OTT,R,26.0,4.0,6.0,10.0,6.0
eavespa01,2007,CAR,R,11.0,1.0,4.0,5.0,4.0
eavespa01,2008,CAR,R,74.0,6.0,8.0,14.0,31.0
eavespa01,2009,DET,R,65.0,12.0,10.0,22.0,26.0
eavespa01,2010,DET,R,63.0,13.0,7.0,20.0,14.0
eavespa01,2011,DET,R,10.0,0.0,1.0,1.0,2.0
ebbetan01,2007,AND,C,3.0,0.0,0.0,0.0,2.0
ebbetan01,2008,AND,C,48.0,8.0,24.0,32.0,24.0
ebbetan01,2009,AND,C,2.0,0.0,0.0,0.0,0.0
ebbetan01,2009,CHI,C,10.0,1.0,0.0,1.0,2.0
ebbetan01,2009,MIN,C,49.0,8.0,6.0,14.0,6.0
ebbetan01,2010,PHO,C,33.0,2.0,3.0,5.0,4.0
ebbetan01,2011,VAN,C,18.0,5.0,1.0,6.0,6.0
eberljo01,2010,EDM,C,69.0,18.0,25.0,43.0,22.0
eberljo01,2011,EDM,C,78.0,34.0,42.0,76.0,10.0
eckfoty01,2009,NJD,D,3.0,0.0,1.0,1.0,4.0
eckfoty01,2010,NJD,D,4.0,0.0,0.0,0.0,0.0
edleral01,2006,VAN,D,22.0,1.0,2.0,3.0,6.0
edleral01,2007,VAN,D,75.0,8.0,12.0,20.0,42.0
edleral01,2008,VAN,D,80.0,10.0,27.0,37.0,54.0
edleral01,2009,VAN,D,76.0,5.0,37.0,42.0,40.0
edleral01,2010,VAN,D,51.0,8.0,25.0,33.0,24.0
edleral01,2011,VAN,D,82.0,11.0,38.0,49.0,34.0
ehrhoch01,2003,SJS,D,41.0,1.0,11.0,12.0,14.0
ehrhoch01,2005,SJS,D,64.0,5.0,18.0,23.0,32.0
ehrhoch01,2006,SJS,D,82.0,10.0,23.0,33.0,63.0
ehrhoch01,2007,SJS,D,77.0,1.0,21.0,22.0,72.0
ehrhoch01,2008,SJS,D,77.0,8.0,34.0,42.0,63.0
ehrhoch01,2009,VAN,D,80.0,14.0,30.0,44.0,42.0
ehrhoch01,2010,VAN,D,79.0,14.0,36.0,50.0,52.0
ehrhoch01,2011,BUF,D,66.0,5.0,27.0,32.0,47.0
ekholma01,2011,NAS,D,2.0,0.0,0.0,0.0,0.0
eklunbr01,2005,TBL,G,1.0,0.0,0.0,0.0,0.0
ekmanni01,2000,TBL,L,43.0,9.0,11.0,20.0,40.0
ekmanni01,2003,SJS,R,82.0,22.0,33.0,55.0,34.0
ekmanni01,2005,SJS,R,77.0,21.0,36.0,57.0,54.0
ekmanni01,2006,PIT,R,34.0,6.0,9.0,15.0,24.0
ekmanol01,2010,PHO,D,48.0,1.0,10.0,11.0,24.0
ekmanol01,2011,PHO,D,82.0,13.0,19.0,32.0,32.0
eliaspa01,2000,NJD,L,82.0,40.0,56.0,96.0,51.0
eliaspa01,2001,NJD,L,75.0,29.0,32.0,61.0,36.0
eliaspa01,2002,NJD,L,81.0,28.0,29.0,57.0,22.0
eliaspa01,2003,NJD,L,82.0,38.0,43.0,81.0,44.0
eliaspa01,2005,NJD,L,38.0,16.0,29.0,45.0,20.0
eliaspa01,2006,NJD,C,75.0,21.0,48.0,69.0,38.0
eliaspa01,2007,NJD,L,74.0,20.0,35.0,55.0,38.0
eliaspa01,2008,NJD,L,77.0,31.0,47.0,78.0,32.0
eliaspa01,2009,NJD,L,58.0,19.0,29.0,48.0,40.0
eliaspa01,2010,NJD,L,81.0,21.0,41.0,62.0,16.0
eliaspa01,2011,NJD,L,81.0,26.0,52.0,78.0,16.0
elichma01,2000,TBL,R,8.0,0.0,0.0,0.0,0.0
elkinco01,2009,LAK,C,3.0,1.0,0.0,1.0,0.0
ellerke01,2009,FLO,D,22.0,0.0,0.0,0.0,2.0
ellerke01,2010,FLO,D,54.0,2.0,10.0,12.0,22.0
ellerke01,2011,FLO,D,40.0,0.0,5.0,5.0,10.0
ellerla01,2009,STL,C,7.0,2.0,0.0,2.0,4.0
ellerla01,2010,MTL,C,77.0,7.0,10.0,17.0,48.0
ellerla01,2011,MTL,C,79.0,16.0,12.0,28.0,66.0
elliobr01,2007,OTT,G,1.0,0.0,0.0,0.0,0.0
elliobr01,2008,OTT,G,31.0,0.0,0.0,0.0,0.0
elliobr01,2009,OTT,G,55.0,0.0,1.0,1.0,0.0
elliobr01,2010,OTT,G,43.0,0.0,0.0,0.0,0.0
elliobr01,2010,COL,G,12.0,0.0,0.0,0.0,0.0
elliobr01,2011,STL,G,38.0,0.0,0.0,0.0,0.0
elliost01,2011,COL,D,39.0,4.0,9.0,13.0,8.0
ellisda01,2003,DAL,G,1.0,0.0,0.0,0.0,0.0
ellisda01,2007,NAS,G,44.0,0.0,0.0,0.0,0.0
ellisda01,2008,NAS,G,35.0,0.0,0.0,0.0,2.0
ellisda01,2009,NAS,G,31.0,0.0,1.0,1.0,4.0
ellisda01,2010,TBL,G,31.0,0.0,1.0,1.0,0.0
ellisda01,2010,AND,G,13.0,0.0,0.0,0.0,0.0
ellisda01,2011,AND,G,10.0,0.0,1.0,1.0,0.0
ellisma01,2003,CHI,R,10.0,0.0,1.0,1.0,0.0
ellisma01,2005,CHI,R,26.0,3.0,9.0,12.0,17.0
ellisma01,2005,PHI,R,5.0,0.0,1.0,1.0,2.0
ellisma01,2006,PHI,R,2.0,0.0,0.0,0.0,0.0
ellisma02,2006,DET,L,16.0,0.0,0.0,0.0,6.0
ellisma02,2007,DET,L,35.0,2.0,4.0,6.0,12.0
ellisma02,2007,LAK,L,19.0,1.0,1.0,2.0,14.0
ellisma02,2008,BUF,L,45.0,7.0,5.0,12.0,12.0
ellisma02,2009,BUF,L,72.0,3.0,10.0,13.0,12.0
ellisma02,2010,BUF,L,14.0,0.0,0.0,0.0,0.0
ellisma02,2011,BUF,L,60.0,3.0,5.0,8.0,25.0
ellisry01,2011,NAS,D,32.0,3.0,8.0,11.0,4.0
elorami01,2000,BOS,L,62.0,12.0,11.0,23.0,38.0
elorami01,2001,BOS,L,6.0,0.0,0.0,0.0,2.0
elorami01,2001,LAK,L,71.0,9.0,9.0,18.0,54.0
elorami01,2002,LAK,L,75.0,5.0,12.0,17.0,56.0
emelial01,2011,MTL,D,67.0,3.0,4.0,7.0,30.0
emersne01,2000,LAK,R,78.0,11.0,11.0,22.0,54.0
emersne01,2001,LAK,R,41.0,5.0,2.0,7.0,25.0
emeryra01,2002,OTT,G,3.0,0.0,0.0,0.0,0.0
emeryra01,2003,OTT,G,3.0,0.0,0.0,0.0,2.0
emeryra01,2005,OTT,G,39.0,0.0,1.0,1.0,2.0
emeryra01,2006,OTT,G,58.0,0.0,1.0,1.0,30.0
emeryra01,2007,OTT,G,31.0,0.0,0.0,0.0,6.0
emeryra01,2009,PHI,G,29.0,0.0,1.0,1.0,2.0
emeryra01,2010,AND,G,10.0,0.0,0.0,0.0,0.0
emeryra01,2011,CHI,G,34.0,0.0,1.0,1.0,2.0
emingst01,2002,WAS,D,17.0,0.0,2.0,2.0,24.0
emingst01,2003,WAS,D,41.0,0.0,4.0,4.0,45.0
emingst01,2005,WAS,D,66.0,5.0,13.0,18.0,81.0
emingst01,2006,WAS,D,68.0,1.0,16.0,17.0,63.0
emingst01,2007,WAS,D,20.0,0.0,2.0,2.0,8.0
emingst01,2008,PHI,D,12.0,0.0,2.0,2.0,8.0
emingst01,2008,TBL,D,50.0,4.0,19.0,23.0,36.0
emingst01,2008,FLO,D,9.0,1.0,0.0,1.0,6.0
emingst01,2009,AND,D,63.0,4.0,12.0,16.0,30.0
emingst01,2010,NYR,D,65.0,2.0,4.0,6.0,22.0
emingst01,2011,NYR,D,42.0,2.0,3.0,5.0,28.0
emmada01,2000,FLO,R,6.0,0.0,0.0,0.0,0.0
emmerco01,2010,DET,C,2.0,1.0,0.0,1.0,0.0
emmerco01,2011,DET,C,71.0,6.0,4.0,10.0,14.0
emmonjo01,2000,OTT,C,41.0,1.0,1.0,2.0,20.0
emmonjo01,2000,TBL,C,12.0,1.0,1.0,2.0,22.0
emmonjo01,2001,BOS,C,22.0,0.0,2.0,2.0,16.0
endicsh01,2001,PIT,C,4.0,0.0,1.0,1.0,4.0
endicsh01,2005,PIT,C,41.0,1.0,1.0,2.0,43.0
engelde01,2009,PIT,D,9.0,0.0,2.0,2.0,17.0
engelde01,2010,PIT,D,63.0,3.0,7.0,10.0,123.0
engelde01,2011,PIT,D,73.0,4.0,13.0,17.0,56.0
engqvan01,2010,MTL,C,3.0,0.0,0.0,0.0,0.0
engqvan01,2011,MTL,C,12.0,0.0,0.0,0.0,4.0
ennisty01,2009,BUF,C,10.0,3.0,6.0,9.0,6.0
ennisty01,2010,BUF,C,82.0,20.0,29.0,49.0,30.0
ennisty01,2011,BUF,C,48.0,15.0,19.0,34.0,14.0
enrotjh01,2009,BUF,G,1.0,0.0,0.0,0.0,0.0
enrotjh01,2010,BUF,G,14.0,0.0,0.0,0.0,0.0
enrotjh01,2011,BUF,G,26.0,0.0,0.0,0.0,2.0
enstrto01,2007,ATL,D,82.0,5.0,33.0,38.0,42.0
enstrto01,2008,ATL,D,82.0,5.0,27.0,32.0,52.0
enstrto01,2009,ATL,D,82.0,6.0,44.0,50.0,30.0
enstrto01,2010,ATL,D,72.0,10.0,41.0,51.0,54.0
enstrto01,2011,WPG,D,62.0,6.0,27.0,33.0,38.0
eratma01,2001,NAS,L,80.0,9.0,24.0,33.0,32.0
eratma01,2002,NAS,L,27.0,1.0,7.0,8.0,14.0
eratma01,2003,NAS,L,76.0,16.0,33.0,49.0,38.0
eratma01,2005,NAS,L,80.0,20.0,29.0,49.0,76.0
eratma01,2006,NAS,L,68.0,16.0,41.0,57.0,50.0
eratma01,2007,NAS,R,76.0,23.0,34.0,57.0,40.0
eratma01,2008,NAS,R,71.0,17.0,33.0,50.0,48.0
eratma01,2009,NAS,L,74.0,21.0,28.0,49.0,50.0
eratma01,2010,NAS,L,64.0,17.0,33.0,50.0,22.0
eratma01,2011,NAS,L,71.0,19.0,39.0,58.0,30.0
ericsjo01,2007,DET,D,8.0,1.0,0.0,1.0,4.0
ericsjo01,2008,DET,D,19.0,1.0,3.0,4.0,15.0
ericsjo01,2009,DET,D,62.0,4.0,9.0,13.0,44.0
ericsjo01,2010,DET,D,74.0,3.0,12.0,15.0,87.0
ericsjo01,2011,DET,D,69.0,1.0,10.0,11.0,47.0
eriksan01,2000,CHI,D,13.0,2.0,3.0,5.0,2.0
eriksan01,2000,FLO,D,60.0,0.0,21.0,21.0,28.0
eriksan01,2001,TOR,D,34.0,0.0,2.0,2.0,12.0
eriksan01,2002,TOR,D,4.0,0.0,0.0,0.0,0.0
eriksan01,2003,CBS,D,66.0,7.0,20.0,27.0,18.0
eriksan01,2006,CBS,D,79.0,0.0,23.0,23.0,46.0
eriksan01,2007,CAL,D,61.0,1.0,17.0,18.0,36.0
eriksan01,2008,CAL,D,0.0,0.0,0.0,0.0,0.0
eriksan01,2009,PHO,D,12.0,0.0,3.0,3.0,2.0
eriksan01,2009,NYR,D,8.0,0.0,2.0,2.0,0.0
erikslo01,2006,DAL,L,59.0,6.0,13.0,19.0,18.0
erikslo01,2007,DAL,L,69.0,14.0,17.0,31.0,28.0
erikslo01,2008,DAL,L,82.0,36.0,27.0,63.0,14.0
erikslo01,2009,DAL,L,82.0,29.0,42.0,71.0,26.0
erikslo01,2010,DAL,L,79.0,27.0,46.0,73.0,8.0
erikslo01,2011,DAL,L,82.0,26.0,45.0,71.0,12.0
erixoti01,2011,NYR,D,18.0,0.0,2.0,2.0,8.0
ersbeer01,2007,LAK,G,14.0,0.0,0.0,0.0,0.0
ersbeer01,2008,LAK,G,28.0,0.0,0.0,0.0,2.0
ersbeer01,2009,LAK,G,11.0,0.0,0.0,0.0,0.0
erskijo01,2001,DAL,D,33.0,0.0,1.0,1.0,62.0
erskijo01,2002,DAL,D,16.0,2.0,0.0,2.0,29.0
erskijo01,2003,DAL,D,32.0,0.0,1.0,1.0,84.0
erskijo01,2005,DAL,D,26.0,0.0,0.0,0.0,62.0
erskijo01,2005,NYI,D,34.0,1.0,0.0,1.0,99.0
erskijo01,2006,WAS,D,29.0,1.0,6.0,7.0,69.0
erskijo01,2007,WAS,D,51.0,2.0,7.0,9.0,96.0
erskijo01,2008,WAS,D,52.0,0.0,4.0,4.0,63.0
erskijo01,2009,WAS,D,50.0,1.0,5.0,6.0,66.0
erskijo01,2010,WAS,D,73.0,4.0,7.0,11.0,94.0
erskijo01,2011,WAS,D,28.0,0.0,2.0,2.0,51.0
eschero01,2000,PHO,G,25.0,0.0,3.0,3.0,2.0
eschero01,2001,PHO,G,22.0,0.0,0.0,0.0,16.0
eschero01,2002,PHI,G,30.0,0.0,0.0,0.0,6.0
eschero01,2003,PHI,G,40.0,0.0,0.0,0.0,31.0
eschero01,2005,PHI,G,40.0,0.0,3.0,3.0,4.0
eschero01,2006,PHI,G,18.0,0.0,2.0,2.0,2.0
essenbo01,2000,VAN,G,39.0,0.0,0.0,0.0,4.0
essenbo01,2001,BUF,G,9.0,0.0,0.0,0.0,0.0
evansbr01,2003,CAL,D,0.0,0.0,0.0,0.0,0.0
exelbga01,2002,ATL,D,15.0,0.0,2.0,2.0,41.0
exelbga01,2003,ATL,D,71.0,1.0,9.0,10.0,134.0
exelbga01,2005,ATL,D,75.0,1.0,9.0,10.0,75.0
exelbga01,2006,ATL,D,58.0,2.0,8.0,10.0,56.0
exelbga01,2007,ATL,D,79.0,2.0,5.0,7.0,85.0
exelbga01,2008,ATL,D,59.0,0.0,7.0,7.0,120.0
exelbga01,2009,TOR,D,51.0,1.0,3.0,4.0,73.0
faheybr01,2010,WAS,D,7.0,0.0,1.0,1.0,2.0
faheyji01,2002,SJS,D,43.0,1.0,19.0,20.0,33.0
faheyji01,2003,SJS,D,15.0,0.0,2.0,2.0,18.0
faheyji01,2005,SJS,D,21.0,0.0,2.0,2.0,14.0
faheyji01,2006,NJD,D,13.0,0.0,1.0,1.0,2.0
faircca01,2011,STL,D,5.0,0.0,1.0,1.0,0.0
faircke01,2001,COL,C,10.0,2.0,0.0,2.0,2.0
falkju01,2009,MIN,D,3.0,0.0,0.0,0.0,0.0
falkju01,2010,MIN,D,22.0,0.0,3.0,3.0,6.0
